societaire,montant_moyen,nb_transactions_mois,dernière_transaction,dernière_transaction_jour
1343983,80935.0,5,2025-08-05,28
1343989,130690.0,3,2025-08-05,28
1344299,12433.333333333334,15,2025-08-11,22
1344341,1000.0,1,2025-07-15,49
1344367,43000.0,13,2025-08-04,29
1344430,6432.5,2,2025-07-31,33
1344451,51375.0,16,2025-08-15,18
1344497,17227.8125,16,2025-08-13,20
1344502,96500.0,2,2025-08-01,32
1344619,45500.0,2,2025-07-30,34
1344633,24215.454545454544,11,2025-08-04,29
1344644,95000.0,3,2025-08-05,28
1344667,37961.666666666664,3,2025-08-12,21
1344736,98685.0,4,2025-08-05,28
1344792,79852.85714285714,7,2025-08-10,23
1344817,17550.0,2,2025-07-21,43
1344837,42310.80459770115,87,2025-08-16,17
1345133,29449.0,5,2025-08-09,24
1345143,122610.0,4,2025-07-31,33
1345209,26809.52380952381,21,2025-08-18,15
1345256,13250.0,2,2025-08-12,21
1345359,7166.666666666667,3,2025-08-02,31
1345474,72500.0,2,2025-07-26,38
1345607,500.0,1,2025-07-28,36
1345645,27539.615384615383,13,2025-08-13,20
1345658,151710.0,5,2025-08-08,25
1345790,118181.81818181818,11,2025-08-12,21
1345997,42113.57142857143,21,2025-07-21,43
1346062,9804.0,15,2025-08-17,16
1346222,4250.0,4,2025-08-04,29
1346235,101353.0,4,2025-08-05,28
1346249,18450.0,15,2025-08-13,20
1346256,65504.239130434784,46,2025-08-18,15
1346292,28000.0,3,2025-07-28,36
1346328,100000.0,1,2025-06-25,69
1346394,3250.0,2,2025-07-06,58
1346540,134500.0,2,2025-08-08,25
1346618,19016.25,8,2025-08-15,18
1346643,14978.333333333334,6,2025-07-02,62
1346783,117500.0,3,2025-08-13,20
1346800,66666.66666666667,3,2025-07-28,36
1346845,20949.285714285714,7,2025-08-13,20
1346899,126471.42857142857,7,2025-08-07,26
1346908,4250.0,2,2025-07-12,52
1346935,31250.0,4,2025-07-25,39
1346989,130000.0,2,2025-07-29,35
1347110,80250.0,2,2025-08-05,28
1347120,5333.333333333333,3,2025-08-14,19
1347165,103274.28571428571,28,2025-08-18,15
1347181,37713.75,8,2025-08-18,15
1347194,11333.333333333334,6,2025-08-05,28
1347293,42166.666666666664,3,2025-08-15,18
1347320,10000.0,1,2025-06-22,72
1347384,9430.0,16,2025-08-17,16
1347404,69460.0,5,2025-07-29,35
1347643,71000.0,9,2025-08-16,17
1347709,9690.0,3,2025-08-15,18
1347790,11134.642857142857,28,2025-08-15,18
1347853,96000.0,3,2025-08-06,27
1347927,15000.0,4,2025-08-12,21
1348114,150000.0,1,2025-07-10,54
1348172,25800.0,5,2025-07-29,35
1348173,72797.77777777778,9,2025-08-15,18
1348174,200000.0,1,2025-07-25,39
1348367,20266.666666666668,3,2025-08-09,24
1348413,23326.0,5,2025-06-28,66
1348440,6772.051282051282,39,2025-08-16,17
1348488,54336.8,25,2025-08-18,15
1348647,116963.33333333333,6,2025-08-18,15
1348805,13166.666666666666,18,2025-08-18,15
1348847,19870.0,6,2025-07-12,52
1348943,50000.0,1,2025-07-23,41
1348996,103206.0,5,2025-07-28,36
1348997,120000.0,2,2025-08-06,27
1349007,143142.85714285713,7,2025-07-25,39
1349143,29785.0,4,2025-08-03,30
1349299,9343.918918918918,37,2025-07-20,44
1349364,10424.0,15,2025-08-12,21
1349479,125000.0,1,2025-06-20,74
1349558,98333.33333333333,3,2025-08-04,29
1349639,90000.0,1,2025-08-13,20
1349720,79058.33333333333,3,2025-08-05,28
1349925,51329.09090909091,11,2025-08-02,31
1349968,14002.272727272728,22,2025-07-30,34
1350047,84000.0,2,2025-08-04,29
1350127,35759.57142857143,7,2025-08-04,29
1350182,87250.0,2,2025-08-02,31
1350201,49346.153846153844,13,2025-08-16,17
1350430,14473.684210526315,19,2025-07-25,39
1350431,5155.0,4,2025-08-11,22
1350467,59685.0,6,2025-07-20,44
1350476,17511.590909090908,22,2025-08-03,30
1350477,55281.07142857143,28,2025-08-16,17
1350490,9489.772727272728,44,2025-08-08,25
1350602,33582.5,2,2025-07-26,38
1350614,16208.397435897436,156,2025-08-17,16
1350629,135800.0,11,2025-07-07,57
1350732,39823.57142857143,14,2025-08-16,17
1350777,128076.66666666667,3,2025-08-06,27
1350908,89090.0,5,2025-07-29,35
1350966,94216.66666666667,12,2025-08-09,24
1351037,6116.666666666667,3,2025-08-06,27
1351038,7877.161016949152,118,2025-08-17,16
1351069,20000.0,2,2025-08-02,31
1351079,187500.0,2,2025-08-11,22
1351132,20000.0,1,2025-07-12,52
1351157,15268.333333333334,3,2025-08-05,28
1351287,26607.5,12,2025-08-16,17
1351339,33404.5,6,2025-07-25,39
1351451,8762.641509433963,159,2025-08-16,17
1351468,33770.833333333336,6,2025-08-05,28
1351559,56666.666666666664,3,2025-08-02,31
1351604,90000.0,1,2025-07-09,55
1351670,65150.0,10,2025-08-18,15
1351724,57500.0,2,2025-07-28,36
1351726,7097.272727272727,44,2025-08-14,19
1351809,19833.333333333332,3,2025-07-17,47
1351817,51666.666666666664,3,2025-08-12,21
1351871,7911.666666666667,6,2025-08-06,27
1351917,24818.333333333332,15,2025-06-24,70
1351970,8963.75,4,2025-07-13,51
1352112,149000.0,2,2025-07-03,61
1352160,41519.75,4,2025-07-31,33
1352194,30000.0,1,2025-08-09,24
1352305,74000.0,2,2025-07-09,55
1352321,5000.0,3,2025-08-06,27
1352338,39952.8431372549,51,2025-08-18,15
1352435,8170.0,18,2025-08-09,24
1352602,54100.0,10,2025-08-17,16
1352656,79000.0,1,2025-07-07,57
1352709,16833.333333333332,3,2025-08-11,22
1352732,6000.0,1,2025-07-31,33
1352860,116150.0,2,2025-07-28,36
1352906,26000.0,2,2025-07-22,42
1352917,23082.78846153846,52,2025-07-15,49
1352952,22587.5,12,2025-08-16,17
1353027,46940.0,5,2025-07-31,33
1353039,2741.0714285714284,56,2025-08-18,15
1353122,100000.0,1,2025-08-05,28
1353163,90222.5,2,2025-07-31,33
1353292,6616.148648648648,74,2025-08-17,16
1353372,72725.0,4,2025-08-09,24
1353464,20741.5,20,2025-08-14,19
1353599,20794.375,32,2025-08-11,22
1353626,72362.14285714286,14,2025-08-14,19
1353689,41624.666666666664,30,2025-08-18,15
1353714,12847.931034482759,29,2025-08-15,18
1353801,79290.0,8,2025-08-16,17
1353825,6802.142857142857,7,2025-07-25,39
1353848,71777.0,2,2025-08-12,21
1353863,61890.90909090909,22,2025-08-18,15
1353944,44491.25,8,2025-08-14,19
1354004,100000.0,1,2025-08-06,27
1354025,35798.57142857143,7,2025-08-04,29
1354138,13237.058823529413,51,2025-08-18,15
1354216,51828.46153846154,26,2025-08-16,17
1354304,18091.666666666668,48,2025-08-18,15
1354321,47200.0,2,2025-07-31,33
1354399,23368.846153846152,26,2025-08-12,21
1354438,18500.0,2,2025-08-11,22
1354503,25209.166666666668,6,2025-07-25,39
1354506,30358.214285714286,14,2025-07-30,34
1354530,49340.0,7,2025-07-11,53
1354548,9190.833333333334,6,2025-07-06,58
1354582,104213.0,25,2025-07-15,49
1354599,24000.0,2,2025-08-12,21
1354642,20400.0,2,2025-07-02,62
1354761,17088.660714285714,56,2025-08-09,24
1354805,16516.129032258064,31,2025-08-17,16
1354816,52000.0,7,2025-08-14,19
1354832,8940.454545454546,11,2025-08-18,15
1355001,50469.375,8,2025-07-31,33
1355009,37500.0,2,2025-08-09,24
1355136,28375.0,4,2025-07-10,54
1355183,47994.6875,16,2025-08-14,19
1355248,14938.57142857143,35,2025-08-18,15
1355304,130800.0,5,2025-08-12,21
1355332,17000.0,1,2025-07-12,52
1355535,12064.375,16,2025-07-23,41
1355547,87116.66666666667,6,2025-08-06,27
1355557,58061.0,2,2025-08-16,17
1355708,21300.0,2,2025-07-14,50
1355846,20000.0,1,2025-08-09,24
1355981,2000.0,2,2025-06-30,64
1355986,109285.71428571429,7,2025-08-18,15
1356113,20128.055555555555,18,2025-08-03,30
1356134,27130.0,2,2025-08-11,22
1356151,103028.0,5,2025-07-30,34
1356279,2000.0,3,2025-08-06,27
1356291,58666.666666666664,3,2025-07-05,59
1356358,62500.0,2,2025-08-01,32
1356382,60792.5,2,2025-08-08,25
1356457,44342.5,8,2025-08-09,24
1356544,23204.0,5,2025-07-30,34
1356579,37110.0,5,2025-08-05,28
1356590,14898.0,175,2025-08-18,15
1356614,86619.0,10,2025-08-12,21
1356686,37500.0,2,2025-07-01,63
1356723,11096.25,8,2025-08-17,16
1356739,92802.5,4,2025-08-01,32
1356741,37000.0,2,2025-08-09,24
1356747,93420.83333333333,12,2025-08-08,25
1356754,19964.285714285714,14,2025-08-12,21
1356771,8930.692307692309,65,2025-08-15,18
1356781,30788.88888888889,9,2025-08-17,16
1356789,30270.25641025641,39,2025-08-11,22
1356957,10000.0,1,2025-06-25,69
1356973,27000.0,1,2025-08-07,26
1357040,10844.69512195122,328,2025-08-06,27
1357058,25250.0,1,2025-07-29,35
1357118,14343.333333333334,6,2025-08-07,26
1357119,15342.1875,16,2025-08-15,18
1357386,103030.0,4,2025-07-30,34
1357422,104765.0,3,2025-07-30,34
1357427,35327.5,4,2025-08-05,28
1357438,47000.0,5,2025-07-25,39
1357519,38997.22222222222,54,2025-08-18,15
1357673,51500.0,2,2025-08-11,22
1357722,77500.0,1,2025-07-30,34
1357748,40668.0,10,2025-08-11,22
1357778,40726.666666666664,3,2025-07-30,34
1357787,11805.0,2,2025-06-30,64
1357833,7560.0,2,2025-07-18,46
1357835,126000.0,1,2025-07-04,60
1357916,33912.41379310345,29,2025-08-18,15
1358111,151000.0,4,2025-08-04,29
1358145,200000.0,1,2025-07-15,49
1358185,96290.0,6,2025-07-28,36
1358218,86500.0,2,2025-07-09,55
1358394,28256.756756756757,37,2025-08-18,15
1358417,30000.0,2,2025-08-12,21
1358454,55000.0,2,2025-07-31,33
1358518,99995.0,4,2025-07-31,33
1358556,92933.33333333333,3,2025-08-01,32
1358566,12949.0,2,2025-08-11,22
1358647,109948.0,1,2025-08-02,31
1358665,18211.0,5,2025-08-17,16
1358742,10196.0,20,2025-07-27,37
1358996,52954.72972972973,37,2025-08-06,27
1359162,9282.333333333334,15,2025-07-27,37
1359205,67166.66666666667,12,2025-08-18,15
1359259,21743.571428571428,14,2025-08-09,24
1359309,16762.5,4,2025-08-03,30
1359407,2840.0,4,2025-07-05,59
1359491,48683.333333333336,3,2025-08-14,19
1359557,38772.40740740741,27,2025-08-17,16
1359624,33558.333333333336,6,2025-07-31,33
1359673,1000.0,1,2025-06-19,75
1359706,3613.4210526315787,76,2025-08-13,20
1359756,5236.666666666667,6,2025-08-06,27
1359774,130000.0,2,2025-08-08,25
1359786,17924.473684210527,76,2025-08-18,15
1359815,6782.909090909091,11,2025-07-23,41
1360069,35883.333333333336,12,2025-08-16,17
1360083,31550.0,7,2025-08-18,15
1360199,96500.0,2,2025-08-03,30
1360208,81861.42857142857,7,2025-07-22,42
1360234,120000.0,2,2025-07-28,36
1360434,15878.97435897436,39,2025-07-07,57
1360525,33750.0,4,2025-08-06,27
1360671,8333.333333333334,3,2025-08-12,21
1360755,20800.0,6,2025-08-13,20
1360942,35500.0,2,2025-08-05,28
1360957,108025.0,2,2025-08-06,27
1361163,37918.0,5,2025-07-30,34
1361170,7186.428571428572,7,2025-08-17,16
1361197,22375.0,4,2025-08-17,16
1361211,95088.88888888889,9,2025-08-08,25
1361260,32000.0,1,2025-08-03,30
1361341,82959.25,4,2025-07-31,33
1361388,39890.0,5,2025-08-14,19
1361402,25869.772727272728,22,2025-07-29,35
1361472,20000.0,4,2025-08-16,17
1361513,14125.0,4,2025-08-11,22
1361705,50500.0,1,2025-08-10,23
1361712,11670.0,3,2025-08-11,22
1361825,23400.0,3,2025-07-19,45
1361845,13500.0,2,2025-07-13,51
1361881,33950.0,4,2025-08-16,17
1361898,44400.0,2,2025-07-30,34
1362047,102063.68421052632,19,2025-07-10,54
1362071,38490.0,2,2025-08-06,27
1362078,11996.232876712329,73,2025-08-18,15
1362210,550.0,2,2025-08-13,20
1362214,33339.166666666664,12,2025-08-16,17
1362241,26783.870967741936,31,2025-08-17,16
1362249,134000.0,1,2025-08-06,27
1362510,24235.454545454544,11,2025-07-30,34
1362599,7825.652173913043,23,2025-07-24,40
1362612,37333.333333333336,3,2025-08-05,28
1362644,120000.0,1,2025-08-12,21
1362668,8505.0,3,2025-07-14,50
1362680,54000.0,1,2025-07-03,61
1362785,8651.666666666666,3,2025-08-12,21
1362815,100000.0,1,2025-08-06,27
1362835,60000.0,3,2025-07-31,33
1362898,19451.515151515152,33,2025-08-17,16
1362931,88666.66666666667,3,2025-08-02,31
1363017,48910.833333333336,12,2025-08-15,18
1363022,29703.77358490566,53,2025-08-18,15
1363035,17300.0,5,2025-08-10,23
1363049,2000.0,1,2025-08-11,22
1363175,9201.818181818182,11,2025-08-10,23
1363189,113500.0,2,2025-08-06,27
1363250,47562.5,8,2025-07-24,40
1363296,38631.25,4,2025-07-31,33
1363389,50500.0,1,2025-06-28,66
1363488,54750.0,2,2025-07-17,47
1363524,194500.0,2,2025-08-05,28
1363543,29847.5,4,2025-07-04,60
1363569,4000.0,3,2025-08-06,27
1364746,50000.0,1,2025-08-18,15
1365274,22357.5,20,2025-08-16,17
1365317,75275.0,6,2025-08-01,32
1365937,13000.0,2,2025-07-29,35
1366111,17375.0,8,2025-07-23,41
1366886,30300.0,2,2025-08-11,22
1368605,18576.666666666668,6,2025-08-14,19
1368635,16666.666666666668,3,2025-08-06,27
1368782,19128.88888888889,9,2025-08-14,19
1368792,61450.0,3,2025-07-30,34
1368816,36625.0,2,2025-06-27,67
1369613,28000.0,1,2025-06-19,75
1369708,80000.0,4,2025-08-06,27
1369810,39611.875,8,2025-08-06,27
1370124,148475.0,4,2025-06-30,64
1370498,8250.0,2,2025-08-01,32
1371266,41255.71428571428,7,2025-08-11,22
1371391,21661.071428571428,28,2025-08-04,29
1371436,7020.0,2,2025-06-20,74
1371496,70350.0,2,2025-07-31,33
1371939,8902.0,25,2025-08-11,22
1372152,14729.411764705883,17,2025-08-18,15
1372606,31538.333333333332,3,2025-08-08,25
1372738,85075.83333333333,24,2025-08-14,19
1372771,150500.0,4,2025-07-27,37
1373122,80742.85714285714,14,2025-07-10,54
1373161,93472.91666666667,24,2025-08-05,28
1373203,3000.0,2,2025-07-17,47
1373646,200000.0,1,2025-08-01,32
1373686,68000.0,2,2025-08-05,28
1373720,5000.0,2,2025-08-05,28
1374171,160000.0,1,2025-07-29,35
1374361,15500.0,7,2025-08-08,25
1374381,110750.0,10,2025-08-07,26
1374472,9800.0,5,2025-08-01,32
1374523,13906.923076923076,13,2025-07-15,49
1374528,17436.25,8,2025-06-22,72
1374634,19707.14285714286,28,2025-07-18,46
1374737,20000.0,1,2025-07-06,58
1374846,87933.33333333333,12,2025-08-06,27
1374964,13500.0,2,2025-08-14,19
1374975,30112.5,8,2025-08-13,20
1375062,102100.0,6,2025-07-31,33
1375074,65166.666666666664,3,2025-07-11,53
1375275,190000.0,2,2025-08-07,26
1375526,1336.6666666666667,3,2025-07-20,44
1375810,52562.0,40,2025-08-12,21
1375941,23297.85714285714,14,2025-08-13,20
1376034,5030.034965034965,143,2025-08-18,15
1376139,28591.666666666668,6,2025-08-15,18
1376160,96000.0,2,2025-07-29,35
1376256,58474.82142857143,28,2025-07-30,34
1376327,36360.0,2,2025-06-30,64
1376337,59800.0,15,2025-08-13,20
1376342,20727.272727272728,11,2025-07-21,43
1376367,18746.666666666668,24,2025-08-18,15
1376475,17700.416666666668,12,2025-08-14,19
1376575,81666.66666666667,3,2025-08-01,32
1376612,43900.0,1,2025-06-30,64
1376747,35100.0,2,2025-08-09,24
1376817,148000.0,2,2025-08-06,27
1376967,17231.666666666668,12,2025-08-05,28
1377018,84608.33333333333,6,2025-08-18,15
1377020,6375.0,4,2025-08-12,21
1377074,5000.0,1,2025-08-18,15
1377138,179514.2380952381,21,2025-08-09,24
1377184,21647.23404255319,47,2025-08-18,15
1377232,68175.0,2,2025-08-04,29
1377240,8400.0,1,2025-07-25,39
1377280,91500.0,2,2025-07-25,39
1377326,62522.72727272727,22,2025-08-09,24
1377338,67602.16666666667,6,2025-07-28,36
1377380,29604.055555555555,18,2025-08-11,22
1377442,7024.324324324324,74,2025-08-18,15
1377521,25000.0,1,2025-08-10,23
1377743,2179.0,4,2025-07-30,34
1377817,90883.33333333333,3,2025-07-28,36
1377832,27600.0,1,2025-08-12,21
1377836,8446.212121212122,33,2025-08-14,19
1377845,92625.0,2,2025-07-09,55
1377988,9150.0,6,2025-08-12,21
1378025,15400.0,8,2025-08-11,22
1378030,98782.5,2,2025-07-01,63
1378161,36333.333333333336,3,2025-08-11,22
1378189,113125.0,4,2025-07-25,39
1378372,101000.0,1,2025-08-15,18
1378374,23582.5,2,2025-06-25,69
1378377,100500.0,2,2025-08-05,28
1378422,50975.0,4,2025-08-12,21
1378441,22039.1935483871,31,2025-08-10,23
1378576,15419.734042553191,94,2025-08-14,19
1378642,12073.333333333334,3,2025-07-11,53
1378652,17451.428571428572,21,2025-07-21,43
1378702,150000.0,4,2025-08-01,32
1378714,28247.5,6,2025-07-04,60
1378755,49160.0,5,2025-08-16,17
1378843,10148.0,2,2025-08-11,22
1378895,51867.64705882353,34,2025-08-15,18
1378917,112250.0,2,2025-08-02,31
1378919,18500.0,1,2025-07-02,62
1378966,4000.0,1,2025-08-05,28
1379102,36177.5,4,2025-07-22,42
1379117,25750.0,4,2025-08-13,20
1379139,27636.666666666668,3,2025-07-29,35
1379290,16917.5,2,2025-08-12,21
1379296,24258.1,100,2025-08-18,15
1379354,2388.0722891566265,83,2025-08-18,15
1379483,79281.66666666667,6,2025-07-30,34
1379506,50000.0,2,2025-08-05,28
1379626,36194.444444444445,9,2025-08-17,16
1379663,63213.0,10,2025-07-31,33
1379698,9721.666666666666,3,2025-07-21,43
1379849,149486.66666666666,3,2025-07-28,36
1380496,25921.666666666668,6,2025-08-14,19
1380854,9005.0,2,2025-07-01,63
1381078,71616.66666666667,3,2025-08-05,28
1381425,25354.0,5,2025-08-11,22
1381492,176850.0,2,2025-07-29,35
1381568,12723.863636363636,22,2025-08-18,15
1381723,8074.5,2,2025-08-16,17
1381951,29058.75,12,2025-08-16,17
1382403,14134.274809160306,131,2025-08-18,15
1382450,69696.66666666667,3,2025-08-05,28
1382480,10714.285714285714,21,2025-08-18,15
1382597,54671.666666666664,3,2025-07-10,54
1382835,56566.11111111111,9,2025-07-14,50
1382998,40000.0,1,2025-07-14,50
1383204,84337.5,4,2025-07-21,43
1383205,7100.0,6,2025-07-05,59
1383426,102953.18604651163,43,2025-08-06,27
1383548,2102.5,6,2025-07-31,33
1383683,127703.57142857143,14,2025-07-29,35
1384086,50000.0,2,2025-07-29,35
1384289,78250.0,2,2025-08-05,28
1384490,36000.0,2,2025-07-28,36
1384511,1972.0,1,2025-08-05,28
1384529,82180.0,5,2025-08-10,23
1384601,17292.0,20,2025-08-17,16
1384646,36000.0,2,2025-08-02,31
1384742,4740.641025641025,39,2025-08-17,16
1384794,155858.33333333334,6,2025-06-30,64
1384827,14500.0,4,2025-08-10,23
1384954,16880.0,10,2025-08-18,15
1385147,55655.0,2,2025-08-05,28
1385824,3672.8333333333335,30,2025-08-12,21
1385863,28533.043478260868,23,2025-08-15,18
1385877,31250.0,4,2025-08-16,17
1386080,80787.5,4,2025-07-31,33
1386091,51063.5,2,2025-08-06,27
1386128,55000.0,1,2025-07-24,40
1386235,61118.88888888889,9,2025-07-25,39
1386242,40237.5,4,2025-07-29,35
1386265,20000.0,3,2025-08-07,26
1386277,86500.0,2,2025-08-04,29
1386389,27450.909090909092,22,2025-08-18,15
1386413,16250.0,5,2025-08-14,19
1386420,11824.333333333334,3,2025-08-18,15
1386579,30363.846153846152,13,2025-08-10,23
1386584,170000.0,1,2025-06-24,70
1386622,59600.0,10,2025-07-29,35
1386690,33160.0,2,2025-07-31,33
1386763,1000.0,1,2025-07-27,37
1386771,37858.5,4,2025-08-14,19
1386807,38000.0,2,2025-08-11,22
1386816,5000.0,1,2025-06-18,76
1386894,10000.0,3,2025-08-10,23
1387056,138000.0,2,2025-07-02,62
1387077,7847.35294117647,51,2025-08-18,15
1387094,7391.363636363636,22,2025-08-07,26
1387148,144500.0,2,2025-07-30,34
1387225,17631.338028169015,71,2025-08-18,15
1387282,50675.217391304344,23,2025-08-06,27
1387411,113032.0,4,2025-08-04,29
1387413,53686.25,4,2025-08-05,28
1387544,9664.146341463415,82,2025-08-16,17
1387553,40298.333333333336,3,2025-07-30,34
1387764,75743.75,4,2025-07-30,34
1387782,23225.0,4,2025-07-03,61
1387788,82110.73170731707,41,2025-07-18,46
1387794,82250.0,3,2025-07-25,39
1388014,74600.0,3,2025-08-10,23
1388024,14862.916666666666,12,2025-07-25,39
1388070,17262.5,4,2025-07-29,35
1388100,25336.25,16,2025-07-28,36
1388143,27500.0,4,2025-08-02,31
1388305,93047.5,16,2025-07-29,35
1388420,13383.333333333334,6,2025-06-28,66
1388430,100000.0,1,2025-07-11,53
1388474,10426.666666666666,3,2025-07-06,58
1388510,89653.84615384616,13,2025-08-16,17
1388530,106812.5,4,2025-08-04,29
1388656,18600.0,5,2025-08-05,28
1388834,51500.0,2,2025-07-30,34
1388930,78670.0,3,2025-07-28,36
1388955,10131.0,10,2025-08-18,15
1389004,13327.0,10,2025-07-05,59
1389087,119666.66666666667,3,2025-08-07,26
1389110,86530.0,3,2025-07-01,63
1389121,9240.0,5,2025-07-31,33
1389146,40750.0,4,2025-07-30,34
1389160,17500.0,3,2025-07-24,40
1389373,14392.857142857143,7,2025-07-25,39
1389433,64818.5,2,2025-07-31,33
1389494,71893.0,10,2025-08-16,17
1389508,10000.0,1,2025-08-01,32
1389544,26500.0,2,2025-08-06,27
1389585,40400.0,2,2025-07-26,38
1389602,11056.666666666666,39,2025-08-12,21
1389614,7550.0,2,2025-06-29,65
1389722,15000.0,2,2025-08-12,21
1389725,15137.051282051281,39,2025-08-18,15
1389761,35142.857142857145,7,2025-08-12,21
1389762,155000.0,4,2025-08-10,23
1389854,63380.0,5,2025-07-31,33
1389858,21500.0,2,2025-08-05,28
1389925,67588.88888888889,9,2025-07-30,34
1389986,105909.52380952382,21,2025-08-08,25
1390032,104006.66666666667,3,2025-07-28,36
1390158,57562.5,4,2025-08-06,27
1390277,3871.4285714285716,7,2025-08-17,16
1390298,65000.0,1,2025-08-11,22
1390341,66358.22222222222,54,2025-08-01,32
1390357,105757.14285714286,7,2025-07-28,36
1390394,57500.0,2,2025-08-08,25
1390468,72342.5,8,2025-07-29,35
1390508,37500.0,6,2025-08-18,15
1390531,44683.333333333336,9,2025-08-07,26
1390543,130800.0,3,2025-08-02,31
1390550,26984.285714285714,7,2025-08-06,27
1390595,129062.4,5,2025-08-11,22
1390597,124670.0,3,2025-08-16,17
1390610,10392.537931034483,145,2025-08-13,20
1390669,27554.285714285714,7,2025-07-19,45
1390680,8720.0,5,2025-08-13,20
1390710,52650.0,2,2025-07-07,57
1390728,111190.0,6,2025-08-16,17
1390743,34409.09090909091,11,2025-08-16,17
1390745,19246.666666666668,9,2025-08-15,18
1390773,13707.142857142857,7,2025-06-27,67
1390825,200000.0,1,2025-07-31,33
1390864,54003.75,8,2025-07-10,54
1390899,43374.03846153846,26,2025-08-14,19
1390972,8394.36170212766,47,2025-08-06,27
1390986,53537.36842105263,19,2025-08-16,17
1391006,118800.0,5,2025-07-28,36
1391016,34330.0,20,2025-08-15,18
1391019,41000.0,1,2025-07-05,59
1391022,12928.181818181818,11,2025-08-16,17
1391024,45370.555555555555,9,2025-08-15,18
1391028,129000.0,2,2025-08-01,32
1391038,84211.25,16,2025-08-11,22
1391039,18632.647058823528,17,2025-07-28,36
1391105,32211.11111111111,9,2025-08-12,21
1391121,52623.846153846156,13,2025-08-02,31
1391165,102433.33333333333,3,2025-07-12,52
1391192,41752.5,2,2025-07-29,35
1391195,18665.5,10,2025-08-06,27
1391235,89713.33333333333,9,2025-08-18,15
1391258,79762.22222222222,9,2025-07-30,34
1391303,52617.333333333336,15,2025-08-16,17
1391310,16660.0,6,2025-07-31,33
1391366,500.0,1,2025-06-21,73
1391439,89200.0,10,2025-08-02,31
1391444,122500.0,2,2025-07-10,54
1391466,103457.14285714286,7,2025-08-06,27
1391473,128066.66666666667,3,2025-08-01,32
1391506,34582.22222222222,18,2025-08-17,16
1391521,23582.85714285714,21,2025-08-04,29
1391540,38044.444444444445,9,2025-08-16,17
1391547,80199.32432432432,37,2025-08-05,28
1391582,56000.0,1,2025-08-06,27
1391587,41433.21428571428,14,2025-08-17,16
1391589,141406.66666666666,6,2025-07-30,34
1391597,30638.125,16,2025-08-17,16
1391605,96388.57142857143,7,2025-07-28,36
1391615,144000.0,3,2025-08-05,28
1391618,58733.333333333336,6,2025-08-07,26
1391628,9833.333333333334,3,2025-08-11,22
1391689,33419.642857142855,28,2025-08-17,16
1391691,96090.625,16,2025-08-18,15
1391715,149791.0,5,2025-07-28,36
1391719,63234.4,50,2025-08-16,17
1391730,7525.0,2,2025-07-26,38
1391734,138691.25,4,2025-07-28,36
1391880,138000.0,2,2025-08-11,22
1391913,3100.0,1,2025-06-28,66
1391995,96909.09090909091,11,2025-08-10,23
1392145,74422.27272727272,11,2025-08-01,32
1392216,85925.55555555556,9,2025-08-01,32
1392420,100000.0,2,2025-08-02,31
1392476,200000.0,1,2025-06-21,73
1392550,9894.25925925926,27,2025-08-18,15
1392579,154035.0,2,2025-07-09,55
1392674,18340.0,3,2025-08-05,28
1392685,10535.0,8,2025-08-11,22
1392696,12500.0,2,2025-08-12,21
1392734,113326.66666666667,3,2025-07-04,60
1392751,5603.333333333333,3,2025-08-12,21
1392821,9730.0,3,2025-08-15,18
1392908,1765.0,2,2025-07-31,33
1393322,147987.5,4,2025-08-03,30
1393326,67663.0,2,2025-08-08,25
1393338,13249.261363636364,88,2025-08-18,15
1393399,20800.0,1,2025-07-02,62
1393473,10100.0,1,2025-06-19,75
1393544,8030.0,2,2025-07-07,57
1393666,42500.0,2,2025-08-11,22
1393742,75695.0,9,2025-07-31,33
1393785,21477.62376237624,101,2025-08-18,15
1393798,11585.952380952382,21,2025-08-14,19
1393886,57500.0,2,2025-07-26,38
1393927,11016.07142857143,14,2025-08-08,25
1393981,32539.0,3,2025-07-30,34
1393989,9860.217391304348,23,2025-08-18,15
1394148,29500.0,13,2025-08-17,16
1394228,43666.666666666664,3,2025-08-05,28
1394248,9002.5,4,2025-08-05,28
1394382,30263.636363636364,11,2025-08-18,15
1394460,45383.333333333336,3,2025-06-24,70
1394574,4646.0,5,2025-08-17,16
1394575,22196.11111111111,9,2025-08-05,28
1394609,51296.2962962963,27,2025-08-16,17
1394764,36885.71428571428,7,2025-08-04,29
1394808,12480.416666666666,12,2025-08-14,19
1394899,50000.0,1,2025-08-14,19
1394920,127775.0,2,2025-08-05,28
1395234,43500.0,2,2025-07-21,43
1395282,11058.823529411764,17,2025-08-08,25
1395393,9600.0,10,2025-08-06,27
1395451,4540.654205607477,107,2025-07-29,35
1395766,115500.0,2,2025-07-14,50
1395805,35963.333333333336,45,2025-08-18,15
1395898,32797.5,4,2025-08-05,28
1395968,28575.0,4,2025-08-06,27
1395983,68013.33333333333,3,2025-07-26,38
1396002,108014.16666666667,6,2025-08-14,19
1396037,17550.0,2,2025-07-25,39
1396095,71957.14285714286,7,2025-07-23,41
1396319,43392.5,20,2025-08-18,15
1396397,68627.5,4,2025-07-30,34
1396890,3005.0,2,2025-06-18,76
1396927,77336.66666666667,3,2025-08-07,26
1396950,26222.6,25,2025-08-15,18
1397026,33214.28571428572,7,2025-08-01,32
1397033,68533.33333333333,3,2025-07-30,34
1397095,10766.95652173913,23,2025-08-18,15
